transaction_amount_inr,hour_of_day,merchant_category,card_type,card_present,distance_from_home_km,transactions_last_24h,avg_transaction_amount_inr,num_declined_last_30d,is_fraud
3938.41,17,Retail,Mastercard,0,26.41,0,1745.2,0,0
14147.91,18,Restaurant,RuPay,1,27.3,11,2985.09,7,1
3240.21,9,Grocery,Mastercard,1,18.51,2,632.03,0,0
1309.71,6,Restaurant,RuPay,1,13.34,5,1948.77,1,0
3356.44,14,Gas,Visa,0,26.4,2,791.67,,0
7175.76,15,Utilities,Mastercard,1,11.53,3,696.15,0,0
4226.39,15,Online,RuPay,0,12.56,5,2755.78,0,0
3799.94,8,Gas,RuPay,0,9.11,4,3850.25,1,0
2855.14,7,Online,RuPay,0,8.55,3,2462.19,0,0
5479,18,Travel,RuPay,0,23.77,0,1668.19,0,0
1346.6,14,Grocery,Mastercard,1,18.92,3,1725.88,0,0
3103.35,20,Online,RuPay,1,3.77,7,1012.03,1,0
2590.02,13,Online,Mastercard,1,18.53,3,4821.53,0,0
3807.38,10,Entertainment,Visa,0,11.45,0,,1,0
1197.78,19,Grocery,RuPay,1,5.36,1,1718.13,0,0
14260.32,13,Grocery,RuPay,1,6.82,4,1565.87,1,0
7379.48,20,Healthcare,Visa,0,58.71,14,803.17,1,1
730.35,14,Grocery,Mastercard,1,51.78,2,1783.23,,0
1473.24,15,Grocery,Visa,1,45.93,2,1890.11,0,0
7338.4,8,Online,Amex,1,15.39,2,5407.96,1,0
531.09,0,Online,RuPay,1,16.07,3,1510.94,0,0
951.05,22,Electronics,Visa,1,1.83,5,2412.59,0,0
4054.22,9,Online,Mastercard,1,8.3,2,648.29,0,0
4446.35,7,Grocery,Visa,0,0.85,4,3572.63,0,0
7357.23,15,Electronics,Amex,1,31.2,3,1031.04,1,0
7765.57,17,Grocery,Visa,0,26.86,0,5131.6,,0
,10,Electronics,Mastercard,1,0.01,6,12057.98,0,0
1468.68,7,,RuPay,0,0.2,2,2096.22,1,0
1034.56,9,Healthcare,RuPay,1,3.52,2,1889.85,0,0
6489.05,12,Restaurant,Visa,1,24.98,1,2808.42,0,0
5843.19,14,Grocery,Visa,1,16.87,6,2298.66,0,0
3847.94,19,Grocery,Mastercard,1,5.37,2,3820.42,0,0
6326.44,14,Online,RuPay,1,7.82,2,1437.05,0,0
643.5,8,Travel,Visa,1,9.77,2,1378.27,1,0
971.51,15,Grocery,Mastercard,1,11.93,4,1255.49,0,0
3147.23,19,Retail,Visa,1,0.54,2,677.17,0,0
4060.71,17,Grocery,RuPay,0,4.97,4,936.8,0,0
5194.51,13,Grocery,RuPay,0,148.9,7,1301.81,4,1
2406.74,12,Retail,Mastercard,1,62.8,4,1388.28,0,0
895.33,6,Travel,RuPay,1,8.29,1,2310.2,1,0
2900.14,19,Online,Mastercard,1,11.47,5,1779.76,0,0
1074.04,3,Grocery,Visa,1,20.6,3,1353.26,1,0
1399.41,17,Entertainment,Mastercard,1,66.37,4,1557.31,1,0
1303.78,9,Gas,Mastercard,1,1.68,5,737.43,0,0
2941.99,7,Grocery,RuPay,1,12.81,4,1651.97,1,0
1736.72,14,Retail,Mastercard,1,2.48,6,2018.63,0,0
2037.37,15,Travel,Mastercard,1,14.03,5,3521.78,1,0
750.94,22,Healthcare,Mastercard,0,,3,1742.95,0,0
2323.27,13,Online,Visa,0,34.8,4,5866.6,0,0
2425.14,17,Entertainment,Mastercard,1,9.54,7,2037.52,0,0
19564.86,11,Restaurant,Mastercard,1,3.43,3,500,0,0
4709.75,12,Online,Mastercard,0,2.78,4,3117.89,0,0
1831.34,11,Retail,RuPay,1,7.99,3,7390.78,0,0
4302.73,12,Retail,Mastercard,0,1.34,4,1770.16,0,0
1978.81,12,Entertainment,RuPay,1,9.45,0,704.93,1,0
2653.8,20,Electronics,Amex,1,29.32,3,1501.79,1,0
1503.33,4,Restaurant,RuPay,1,6.09,3,1945.47,0,0
1286.93,8,Online,Mastercard,1,4.84,4,1271.35,0,0
2800.19,12,Grocery,RuPay,1,16.06,6,2261.05,1,0
1458.35,11,Healthcare,Mastercard,1,12.25,2,1380.91,0,0
1905.75,16,Restaurant,Visa,1,57.71,8,1292.79,0,0
3929.97,15,Online,Mastercard,1,32.02,3,2421.52,1,0
4336.45,11,Grocery,Visa,1,6.17,0,1757.56,1,0
2547.66,10,Restaurant,Visa,1,1.18,7,7703.42,0,0
1453.17,18,Retail,Visa,1,7.12,2,1937.47,,0
2225.99,8,Restaurant,Amex,1,13.03,3,2032.13,0,0
12814.64,22,Online,Visa,0,46.49,7,500,1,1
2951.67,6,Travel,Mastercard,1,17.49,3,2546.06,0,0
6039.46,15,Online,RuPay,0,15.66,3,3183.21,0,0
509.98,8,Gas,Visa,1,,6,1507.96,2,0
2177.09,11,Healthcare,Mastercard,1,3.53,0,1484.15,0,0
752.41,13,Grocery,Mastercard,1,15.05,2,2657.75,0,0
401.25,20,Grocery,Mastercard,1,12.05,3,4321.2,0,0
5760.71,6,Grocery,Visa,1,30.34,3,,0,0
1219.97,10,Healthcare,Amex,1,44.57,4,1535.81,0,0
687.71,8,Retail,Mastercard,1,32.82,6,724.07,2,0
2311.88,3,Grocery,Mastercard,1,26.21,1,2286.78,1,0
2784.65,9,Entertainment,RuPay,1,35.08,2,1711.74,0,0
3635.12,6,Retail,Amex,1,2.76,1,1882.08,0,0
5000,1,Online,RuPay,1,142.81,6,1502.8,1,1
7288.55,0,Online,RuPay,1,78.59,8,688.78,3,1
1490.06,15,Retail,Visa,1,,1,1258.68,0,0
1292.67,17,Electronics,Visa,1,8.16,1,2354.42,1,0
863.23,12,Grocery,RuPay,1,38.56,4,3411.94,1,0
25247.06,13,Grocery,RuPay,0,20.16,0,835.92,0,0
1477.42,14,Travel,Mastercard,1,18.37,6,1751.22,0,0
5507.13,17,Grocery,Visa,1,0.99,2,1078.98,0,0
1668.27,9,Grocery,Visa,1,22.61,0,5738.14,0,0
4398.16,12,Restaurant,Visa,1,9.71,1,1389.54,0,0
3945.97,16,Grocery,Mastercard,1,3.12,0,3317.97,2,0
4942.68,20,Grocery,RuPay,1,3.51,3,1562.31,0,0
4605.97,17,Restaurant,RuPay,1,4.09,6,975.71,0,0
4556.48,20,Online,RuPay,1,4.84,0,2138.12,1,0
366.99,12,Healthcare,RuPay,1,1.3,6,855.9,0,0
1332,9,Grocery,Amex,1,7.66,7,1970.33,0,0
1829.99,15,Electronics,RuPay,1,19.68,4,1664.52,0,0
12201.99,13,Utilities,Visa,1,11.46,5,1838.15,2,1
3894.38,16,Entertainment,Visa,1,4.77,3,1218.94,0,0
782.43,18,Gas,Mastercard,1,11.11,3,1891.56,0,0
5034.92,12,Travel,RuPay,1,2.17,1,845.95,0,0
4769.7,7,Online,RuPay,0,27.19,2,2928.11,2,0
2019.92,16,Restaurant,RuPay,0,9.73,4,697.23,1,0
5398.51,21,Travel,Visa,1,0.61,2,1510.85,0,0
4316.07,14,Grocery,Mastercard,0,3.48,3,1271.84,0,0
6482.55,22,Online,Mastercard,0,170.97,5,2554.95,3,1
,7,Grocery,Amex,1,0.89,0,1187.14,0,0
1993.92,4,Online,Mastercard,1,1.84,4,1664.46,0,0
3001.76,14,Grocery,Visa,1,10.17,0,4126.6,0,0
2953.53,19,Grocery,Mastercard,1,12.18,4,3851.37,0,0
3164.71,15,Retail,Mastercard,1,10.83,7,1982.15,1,0
1349.49,9,Retail,Mastercard,1,11.03,2,5383.6,0,0
1785.61,18,Healthcare,Mastercard,1,6.47,1,1046.33,2,0
1730.67,8,Gas,Visa,1,15.35,5,2551.71,0,0
1325.87,15,Electronics,Visa,1,40.87,1,1234.34,0,0
2854.53,12,Grocery,Visa,1,5.23,0,2560.88,1,0
869.63,23,Electronics,Visa,1,8.29,2,1040.48,0,0
4669.86,13,Online,Mastercard,1,32.14,5,2600.2,0,0
2971.46,7,Electronics,RuPay,1,2.37,2,500,0,0
3699.18,5,Travel,Mastercard,1,44.73,4,779.13,1,0
1113.7,15,Gas,Visa,0,1.62,5,2480.42,1,0
29204.91,6,Retail,Visa,0,36.48,4,1699.71,2,1
2541.33,11,Grocery,RuPay,1,15.8,3,500,0,0
9901.3,21,Gas,Visa,1,5.14,1,2588.51,,0
4950.75,9,Travel,RuPay,1,49.01,1,1538.73,0,0
3665.53,6,Retail,Amex,1,3.61,1,1610.58,0,0
4431.97,23,Electronics,Visa,1,4.45,1,772.19,0,0
3053.95,6,Online,Mastercard,1,2.37,1,2522.74,1,0
11432.05,15,Online,Amex,0,8.42,5,1904.84,2,1
3279.75,14,Gas,Mastercard,0,12.59,6,,0,0
2313.41,12,Healthcare,Visa,0,8.48,3,2991.91,0,0
3796.33,11,Electronics,RuPay,1,2.1,5,1280.15,1,0
912.28,8,Electronics,Mastercard,1,46.65,2,3869.12,0,0
5024.56,16,Grocery,Visa,1,8.92,2,962.88,0,0
1551.52,7,Utilities,Visa,1,20.02,3,2085.21,0,0
2989.26,11,Healthcare,RuPay,1,52.15,1,2686.52,0,0
1815.41,13,Retail,Visa,1,16.75,0,3311.5,1,0
3392.62,12,Grocery,Mastercard,1,11.71,2,1937.55,0,0
3804.05,9,Restaurant,RuPay,1,4.14,6,1722.74,0,0
1952.21,14,Healthcare,Visa,1,7.97,5,3930.84,0,0
3002.98,16,Gas,Visa,1,54.01,3,1839.74,1,0
3783.22,4,Online,Mastercard,1,22.22,0,1334.96,0,0
10964.44,13,Travel,RuPay,1,27.63,2,500,0,0
675.13,15,Online,Visa,1,20.03,3,2770.47,1,0
1076.79,6,Retail,Visa,0,35.4,3,3729.68,0,0
4536.15,10,Gas,RuPay,1,9.67,0,2406.45,0,0
9560.96,10,Online,RuPay,1,0.87,1,1311.02,0,0
3411.11,20,Online,Visa,1,13.72,1,1775.33,0,0
1295.6,19,Travel,RuPay,1,5.16,2,2787.6,0,0
1747.44,9,Electronics,RuPay,1,70.31,4,4588.75,0,0
4119.06,20,Online,Visa,0,1.42,1,2270.45,1,0
1055.81,12,Restaurant,RuPay,1,8.08,2,1520.85,0,0
9061.54,13,Utilities,RuPay,0,4.4,2,2110.86,0,0
4604.01,7,Restaurant,Visa,1,1.8,1,1292.2,0,0
3258.11,3,Restaurant,Amex,1,19.93,4,2274.06,0,0
6552.46,18,Gas,Mastercard,0,3.08,3,1076.82,0,0
5000,16,Electronics,Mastercard,0,26.13,3,1695.35,1,1
2085.69,2,Grocery,Visa,1,30.45,2,2191.91,0,0
1756.32,7,Restaurant,RuPay,1,0.57,4,1644.3,0,0
13298.67,18,Electronics,RuPay,1,15.43,11,1091.62,1,1
3499.42,9,Utilities,Amex,0,13.65,6,2258.89,0,0
2993.43,17,Gas,Mastercard,1,9.35,1,1044.13,1,0
3365.84,17,Electronics,RuPay,1,6145.88,4,1023.18,0,0
18381.76,2,Entertainment,Visa,1,83.83,5,500,4,1
5000,21,Online,Visa,1,95.98,9,617.84,4,1
542.55,10,Retail,Mastercard,1,19.44,0,710.88,0,0
2759.86,8,Grocery,Mastercard,1,73.91,4,1266.79,0,0
3033.74,10,Healthcare,Visa,1,2.55,4,1694.45,0,0
14760.73,20,Grocery,RuPay,1,12.97,2,2025.88,0,0
3105.13,13,Restaurant,Amex,0,38.62,3,5538.43,0,0
3860.74,9,Entertainment,RuPay,1,13.45,2,1808.52,0,0
2357.41,22,Grocery,RuPay,1,1.61,7,1970.04,0,0
12345.34,9,Travel,Visa,0,2.21,7,2068.69,0,0
5668.09,9,Entertainment,Amex,1,18.6,3,2488.63,0,0
2576.84,13,Gas,Visa,1,12.17,2,1503.62,0,0
5675.21,9,Grocery,RuPay,1,7.53,5,1700.46,0,0
4197.37,9,Restaurant,Visa,0,46.97,7,2395.28,1,0
1431.94,12,Electronics,Visa,1,6.97,7,740.26,1,0
3881.08,23,Grocery,Visa,1,2.86,4,691.69,0,0
4029.58,18,Restaurant,Mastercard,1,19.48,2,2478.58,0,0
878.92,14,Grocery,Mastercard,1,3.44,5,5411.02,0,0
7176.88,8,Online,RuPay,1,11.67,2,1883.75,0,0
1586.11,23,Grocery,RuPay,1,3.87,1,1686.79,1,0
9178.3,19,Grocery,Mastercard,1,7.22,5,3746.77,1,0
10068.51,19,Utilities,Amex,1,15.5,6,1090.87,1,0
771.89,14,Grocery,Mastercard,1,11.9,3,1788.43,1,0
9033.46,19,Electronics,RuPay,0,123.13,12,2683.89,3,1
434.34,10,Online,Visa,1,15.25,3,1093.2,0,0
1940.19,14,Restaurant,Mastercard,1,15.08,4,1724.84,0,0
5000,9,Restaurant,Visa,0,199.74,11,1540.42,2,1
1634.12,7,Travel,Mastercard,0,24.49,2,2327.03,0,0
6017.14,14,Restaurant,,1,7.66,3,1077.09,0,0
3424.29,18,Travel,Visa,1,57.11,1,1911.9,1,0
1724.88,11,Grocery,Mastercard,1,2.99,4,685.45,0,0
1915.93,16,Healthcare,Amex,1,5.05,2,2487.09,1,0
7822.57,20,Grocery,Mastercard,1,21.53,1,1869.21,0,0
1464.94,7,Grocery,RuPay,1,4.24,1,579.36,0,0
1020.32,10,Restaurant,Mastercard,1,12.88,3,2824.95,1,0
22077.66,21,Online,Mastercard,0,470.66,11,819.81,3,1
3418.06,21,Travel,Mastercard,1,1.48,2,1236.8,0,0
522.79,11,Online,Mastercard,1,21.6,3,3085.01,0,0
12028.66,23,Electronics,Mastercard,0,9.8,5,1784.75,3,1
3539.97,16,Grocery,Visa,0,10.17,2,579.65,0,0
27560.53,18,Electronics,Visa,0,317.39,10,781.8,2,1
5866.59,14,Online,Visa,1,53.08,1,1357.11,1,0
1981.12,8,Travel,Visa,1,5.4,1,2213.68,0,0
3440.64,10,Online,Visa,0,38.79,1,3524.7,0,0
5812.52,18,Grocery,Amex,1,13.57,4,566.41,0,0
4025.2,15,Restaurant,Mastercard,0,2.86,4,3539.23,1,0
957.27,14,Retail,Mastercard,1,4.84,4,2414.26,0,0
4684.37,18,Restaurant,Visa,1,13.56,2,605.79,0,0
2291.74,16,Healthcare,Mastercard,1,2.64,2,1333.46,0,0
3765.49,12,Electronics,RuPay,1,0.4,3,555.34,1,0
12794.02,6,,Visa,1,33.37,3,1964.99,0,0
1014.7,15,Restaurant,RuPay,1,18.63,1,2410.03,0,0
809.37,6,Utilities,Visa,1,38.45,4,643.89,0,0
883.76,19,Restaurant,RuPay,1,23.1,3,1739.54,0,0
3233.19,10,Restaurant,RuPay,1,24.33,3,5424.82,0,0
1058.86,16,Retail,RuPay,1,17.85,3,1122.61,0,0
2474.89,9,Electronics,Visa,1,11.11,6,2854.21,0,0
2931.3,5,Entertainment,RuPay,1,15.46,4,1455.51,2,0
6131.04,20,Grocery,Mastercard,0,145.93,5,,1,1
2908.9,12,Gas,Visa,1,8.34,3,2614.18,0,0
14723.79,9,Grocery,RuPay,1,1.12,2,8232.77,0,0
1679.24,9,Grocery,Amex,1,1.8,6,1050.39,1,0
2642.54,14,Healthcare,Amex,1,6.15,2,1236.5,0,0
1067.17,10,Gas,Visa,1,11.82,2,1891.53,0,0
820.26,18,Electronics,RuPay,1,33.64,3,583.51,0,0
1020.15,15,Grocery,Amex,1,2.21,3,5400.19,0,0
1189.49,13,Online,Amex,1,4.65,1,2577.47,2,0
5000,11,Online,Mastercard,1,28.89,10,2904.66,0,1
1548.83,17,Restaurant,Mastercard,1,39.61,3,870.58,2,0
1663.02,10,Gas,Mastercard,0,8.4,7,1716.7,0,0
5000,10,Travel,Visa,0,3.94,6,1578.61,4,1
960.09,13,Online,RuPay,1,8.62,1,556.04,1,0
11322.55,11,Grocery,Amex,1,16.21,4,5498.53,0,0
520.57,10,Online,Mastercard,1,19.93,2,1874.64,0,0
5000,17,Healthcare,Visa,0,4.67,13,620.85,3,1
5414.28,8,Electronics,RuPay,1,7.62,1,603.1,1,0
3006.17,12,Restaurant,Mastercard,1,14.67,4,1707.09,1,0
2923.42,15,Online,Mastercard,1,19.41,3,1619.77,0,0
8901.5,23,Online,RuPay,0,91.33,8,2741.34,2,1
738.88,15,Grocery,Mastercard,1,26.66,1,3918.65,0,0
1836.44,13,Restaurant,RuPay,1,14.78,5,2166.61,1,0
2341.97,9,Online,RuPay,1,5,2,7944.36,1,0
5348.45,1,Healthcare,Mastercard,1,35.63,3,1340.52,0,0
2393.62,5,Grocery,Visa,1,10.16,5,645.04,,0
9578.45,14,Grocery,Mastercard,1,25.42,3,707.11,0,0
1534.35,9,Gas,Mastercard,1,1.1,2,765.05,0,0
1064.26,11,Online,Mastercard,1,18.97,2,837.1,0,0
2015.77,22,Online,Mastercard,1,3.93,2,1580.41,1,0
4410.58,9,Restaurant,Mastercard,0,11.37,4,659.37,0,0
844.4,12,Retail,Visa,1,3.95,3,1886.14,0,0
623.47,9,Grocery,Mastercard,1,1.46,2,1691.21,0,0
833.12,5,Gas,Mastercard,1,48.42,6,2206.33,0,0
15460.75,4,Travel,Visa,0,172.15,7,2701.22,2,1
4426.05,12,Retail,Visa,1,8.01,7,2288.69,0,0
9097.66,10,Utilities,Mastercard,0,,15,1065.99,2,1
5461.64,16,Restaurant,Visa,1,42.98,2,2259.46,0,0
13316.1,5,Grocery,Mastercard,1,12.43,2,1632.34,0,0
7889.37,12,Restaurant,Visa,1,20.89,4,1585.22,0,0
1258.62,12,Grocery,RuPay,1,46.86,0,1392.13,0,0
2032.45,7,,Mastercard,1,1.75,2,1357.02,1,0
727.54,15,Healthcare,RuPay,1,,4,1022.91,0,0
2093.19,18,Grocery,RuPay,1,6.93,4,790.81,0,0
1452.6,13,Restaurant,RuPay,1,70.96,1,1639.47,0,0
3530.08,11,Online,Mastercard,0,26.71,2,1168.59,0,0
3304.38,13,Retail,Visa,1,8.45,4,2711.47,0,0
5031.03,16,Restaurant,Visa,0,57.39,4,500,3,1
1265.29,9,Grocery,Mastercard,1,5.32,5,500,0,0
2931.3,8,Retail,Visa,1,38.76,4,1045.21,0,0
9357.82,11,Grocery,Visa,1,24.55,1,879.43,0,0
6308.8,15,Utilities,,1,1.98,2,1701.7,0,0
12452.73,17,Healthcare,Mastercard,0,11.95,4,958.73,0,0
1635.87,15,Gas,Visa,1,19.86,2,1377.25,0,0
976.44,9,Grocery,Visa,1,20.82,3,1648.92,1,0
4521.93,14,Electronics,Visa,0,20.91,2,1393.89,0,0
2341.52,12,Travel,Mastercard,1,6.23,6,2620.18,0,0
1397.94,14,Gas,Amex,1,9.27,4,1460.29,0,0
1796.77,1,Online,Visa,1,10.66,3,7125.87,2,0
1781.11,10,Grocery,Visa,0,4.86,5,1473.85,0,0
6365.97,19,Grocery,RuPay,1,14.39,4,1271.29,0,0
1981.67,13,Entertainment,Mastercard,1,3.4,2,8683.14,0,0
5944.49,15,Retail,Amex,1,2.37,1,1108.66,1,0
2736.94,19,Online,Visa,1,,5,814.17,1,0
1407.14,10,Travel,RuPay,1,10.65,0,1321.29,0,0
34978.09,12,Travel,Mastercard,1,22.88,0,2830.32,0,0
4579.56,7,Utilities,RuPay,1,4.76,3,1186.14,0,0
85536.21,6,Electronics,Visa,0,221.78,12,1583.86,3,1
7503.8,16,Travel,Mastercard,0,4.39,5,1118.07,1,0
6484.83,9,Travel,RuPay,1,18.41,1,3298.02,0,0
7746,10,Online,Mastercard,1,13.32,2,825.27,0,0
5822.93,17,Grocery,RuPay,1,2.22,2,784.75,0,0
1030.24,11,Online,RuPay,1,8.67,2,3475.58,1,0
1604.08,8,Restaurant,RuPay,1,17.03,2,1561.39,0,0
657.95,14,Grocery,Mastercard,1,9.28,4,3227.78,0,0
3823.91,17,Grocery,RuPay,1,0.34,8,807.03,0,0
3367.86,15,Online,Amex,0,6.52,5,906.2,0,0
5470.5,8,Grocery,RuPay,1,,4,1532.25,0,0
200,14,Electronics,Mastercard,1,16.67,2,698.06,0,0
2903.1,13,Healthcare,Mastercard,1,30.57,4,3086.38,0,0
1231.11,17,Retail,Visa,1,21.18,3,1236.78,0,0
11998.51,10,Online,Mastercard,0,6.09,6,1382.59,0,0
5441.1,17,Utilities,Mastercard,1,4.51,4,3018.21,0,0
589.02,0,Travel,RuPay,0,10.27,3,1963.66,0,0
1269.51,13,Online,Amex,1,3.21,4,762.34,0,0
9631.95,3,Electronics,RuPay,0,152.13,11,,1,1
3136.75,6,Restaurant,RuPay,1,32.67,2,1625.02,0,0
1119.21,8,Restaurant,Mastercard,1,37.8,2,868.81,0,0
5032.82,13,Retail,Mastercard,0,24.76,3,1745.72,0,0
9117.27,16,Grocery,Visa,1,1.44,6,1371.97,0,0
2550.28,20,Electronics,Mastercard,1,,3,1160.13,1,0
2454.2,9,Gas,RuPay,0,50.4,5,1903.34,0,0
6571.69,5,Restaurant,Visa,1,4.34,1,1067.28,1,0
3125.36,10,Travel,Visa,0,4.69,6,1779.32,1,0
1278.61,7,Grocery,Visa,1,12.93,4,1110.72,0,0
1225.22,17,Travel,RuPay,1,28.04,3,2205.63,0,0
4311.42,15,Electronics,Mastercard,1,34.54,1,2490.51,0,0
1438.9,13,Restaurant,Visa,1,,3,829.18,0,0
3306.72,13,Online,Visa,1,7.45,2,1226.76,0,0
1511.36,6,Grocery,RuPay,1,1.07,5,5444.11,0,0
2008.6,16,Healthcare,Visa,0,1.82,1,2605.85,1,0
16345.24,9,Utilities,Visa,1,17.34,5,2995.93,1,0
8131.69,11,Healthcare,Mastercard,1,23.44,2,3038.59,1,0
12194.55,21,Online,Visa,0,86.11,3,1134.3,5,1
5541.03,20,Grocery,Visa,1,10.97,3,557.83,1,0
976.04,12,Grocery,Amex,0,33.86,5,2253.06,1,0
3711.25,4,Utilities,RuPay,1,35.14,2,519.5,,0
4869.3,9,Online,Amex,0,13.33,4,2285.16,0,0
12546.5,23,Retail,Visa,1,887.94,8,1436.66,3,1
2522.2,14,Travel,Visa,1,20.35,8,1310.77,2,0
2239.32,10,Healthcare,Visa,1,23.23,0,1174.6,0,0
5491.39,9,Grocery,Visa,1,1.05,0,1181.47,0,0
6758.06,3,Travel,RuPay,1,5.94,3,833.53,1,0
4674.66,5,Online,RuPay,1,13.86,4,4267.14,0,0
4698.95,15,Restaurant,Mastercard,1,9.1,4,829.14,1,0
1745.8,8,Online,Visa,0,1.53,1,2101.43,0,0
1260.94,13,Online,RuPay,1,2.33,4,1347.19,0,0
2487.14,8,Retail,Amex,1,1.11,6,1347.92,0,0
3762.73,11,Grocery,Mastercard,1,6.62,3,1308.54,1,0
2693.2,11,Restaurant,Visa,1,31.69,5,1384.79,0,0
15098.53,15,Retail,RuPay,1,10.31,2,1258.44,0,0
2271.19,8,Utilities,Visa,1,1.83,3,1402.1,1,0
1294.35,17,Restaurant,Amex,1,3.88,2,2107.77,1,0
10380.63,15,Online,Mastercard,1,0.61,2,3810.73,0,0
3709.28,15,Restaurant,Visa,1,29.42,3,4171.6,0,0
7179.44,21,Grocery,Visa,0,15.05,5,907.4,0,1
1789.12,11,Grocery,Visa,1,20.96,2,3651.25,0,0
2363.24,10,Restaurant,Mastercard,1,7.43,4,1095.57,0,0
4130.55,19,Restaurant,Visa,1,6.5,5,1846.89,0,0
28746.04,3,Electronics,Mastercard,1,69.9,2,724.39,3,1
5605.56,8,Restaurant,Mastercard,1,9.45,4,3839.39,0,0
754.83,21,Grocery,Mastercard,1,61.99,3,2154.32,1,0
673.58,20,Online,Visa,1,35.71,1,2124.73,1,0
1601.95,4,Restaurant,Amex,1,43.78,7,987.97,0,0
1274.6,14,Healthcare,Mastercard,1,9.48,2,1483.68,0,0
2680.13,8,Grocery,Visa,1,18.47,5,1352.5,0,0
1005.59,8,Retail,RuPay,1,3.04,2,1575.98,0,0
13259.76,23,Electronics,Amex,1,25.31,8,1712.6,1,1
5301.41,15,Electronics,Visa,1,1.7,2,2315.06,1,0
1477.68,12,Online,RuPay,0,15.98,2,7812.75,0,0
6409.22,22,Online,Visa,1,13.17,4,1887.77,2,0
8754.51,6,Utilities,Mastercard,1,1.33,3,1380.75,0,0
1065.53,10,Online,Visa,1,3.07,4,1013.2,0,0
5869.54,15,Grocery,RuPay,1,59.85,2,3409.96,1,0
2022.31,11,Utilities,RuPay,1,10.25,3,2061.67,0,0
5599.52,12,Entertainment,Amex,1,14.57,0,1924,0,0
2140.58,14,Restaurant,Visa,1,,3,1999.15,0,0
4413.2,9,Retail,Visa,1,21.56,1,3510.74,2,0
597.87,10,Retail,Amex,1,0.76,4,1817.22,0,0
1864.85,9,Electronics,Mastercard,0,13.26,2,838.87,0,0
1345.12,23,Online,Visa,0,6.52,2,4413.04,0,0
1991.64,15,Online,Visa,1,26.79,4,500,0,0
3254.48,8,Online,Visa,0,18.09,2,2435.57,0,0
4241.42,9,Grocery,Mastercard,0,,4,3261.21,0,0
3375.21,21,Retail,Mastercard,1,14.18,6,2735,0,0
2327.6,5,Entertainment,Mastercard,1,61.59,3,7950.03,1,0
1988.29,20,Grocery,RuPay,1,15.59,2,3508.25,1,0
1074.2,8,Grocery,RuPay,1,1.45,3,1220.57,,0
9306.1,22,Online,Visa,1,57.78,10,647.33,4,1
1112.42,9,Electronics,RuPay,1,,4,1251.93,0,0
5331.11,9,Utilities,Mastercard,1,9.17,2,570.63,1,0
1131.54,7,Electronics,Amex,0,3.17,2,1060.46,0,0
6966.21,11,Grocery,RuPay,1,0.36,7,1867.33,0,0
1661.85,14,Online,RuPay,1,11.18,2,1362.78,0,0
3690.81,5,,RuPay,1,20.81,1,911.9,2,0
17507.54,11,Utilities,RuPay,1,0.25,3,6226.39,0,0
494.83,6,Online,Visa,0,5.79,1,5985.97,1,0
5733.45,15,Electronics,Amex,1,11.72,2,1352,0,0
1286,4,Online,Amex,1,11.72,2,,0,0
3280.88,9,Travel,Amex,1,5.72,4,684.3,0,0
1459.73,15,Restaurant,Mastercard,1,2.78,1,2968.3,2,0
4430.57,15,Grocery,Visa,1,13.15,1,1707.6,0,0
21935.42,8,Travel,RuPay,0,330.26,7,1185.79,1,1
4272.71,13,Gas,Visa,1,1.03,3,2006.75,0,0
2313.28,14,Grocery,Amex,1,3.51,3,931.77,0,0
1134.32,9,Online,Visa,1,2.28,3,2270.04,0,0
2604.77,15,Grocery,Visa,1,1.73,2,500,3,0
1664.31,11,Retail,RuPay,1,10.02,3,3800.88,0,0
200,15,Electronics,Visa,1,,6,1062.97,0,0
1015.93,16,Online,Mastercard,1,9.25,4,1382.58,1,0
5000,18,Electronics,Amex,0,238.32,10,1103.27,3,1
2332.67,19,Grocery,Visa,1,23.18,1,1690.86,1,0
1139.85,13,Online,Visa,1,25.08,3,3733.32,0,0
1201.33,17,Restaurant,Mastercard,0,7.91,1,1107.33,1,0
2002.71,17,Gas,Visa,0,2.78,2,2167.84,0,0
1173.95,15,Restaurant,Visa,0,3.34,2,1818.28,0,0
1676.75,9,Gas,Visa,1,2.06,1,2375.74,0,0
10810.65,14,Restaurant,RuPay,0,26.36,0,2501.07,0,0
2140.1,11,Grocery,Visa,1,39.66,3,996.93,0,0
,18,Online,Visa,0,8.1,4,1575.1,0,0
975.34,9,Electronics,Visa,1,14.24,1,1123.19,,0
7012.24,17,Gas,RuPay,1,12.89,2,2747.03,0,0
2403.2,16,Electronics,Visa,1,6.9,4,1435.74,0,0
1706.13,15,Electronics,Visa,1,10.96,1,1461.19,0,0
860.03,9,Electronics,Amex,1,9.66,2,2161.49,0,0
5000,1,Online,Visa,0,41.72,10,516.37,3,1
2946,15,Restaurant,RuPay,1,8.02,3,1293.19,1,0
3606.93,11,Travel,Amex,1,16.25,5,617.04,0,0
3609.06,6,Healthcare,Amex,0,0.85,2,555.85,0,0
2642.4,13,Travel,Mastercard,1,19.13,3,770.11,1,0
6499.6,10,Retail,Visa,1,4.83,3,3328.53,0,0
3000.75,10,Entertainment,Visa,1,14.28,3,1384.45,0,0
7512.56,8,Retail,Mastercard,1,34.13,5,2555.82,1,0
4466.51,9,Retail,Mastercard,0,21.69,3,3065.61,1,0
